condition,fps,passage_id,n_capture_events,n_unique_source_frames,n_human_suited_capture_events,n_available_human_suited_source_frames,n_captured_unique_human_suited_source_frames,unique_gt_suited_retention,gt_opportunity_exists,selector_data_available,selector_event_mapping_available,n_classifier_accepted_events,classifier_covered,n_human_suited_events_preserved,gt_suited_opportunity_preserved,coverage_preserved_by_false_positive,coverage_outcome
fixed_fps,5.0,0014s2,28,28,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0014vm,35,35,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0015,34,34,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0020,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0020az,55,55,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0020vd,37,37,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0021,36,36,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0024,55,55,9,18,9,0.5,True,True,True,10,True,9,True,False,coverage_preserved
fixed_fps,5.0,0024br,29,29,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0024vd,78,78,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0026,30,30,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0027vm,49,47,26,45,24,0.5333333333333333,True,True,True,26,True,26,True,False,coverage_preserved
fixed_fps,5.0,0028vm,30,30,5,11,5,0.45454545454545453,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0029,32,32,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0029am,34,34,13,27,13,0.48148148148148145,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,5.0,0030am,38,38,12,23,12,0.5217391304347826,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,5.0,0031az,43,40,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0032az,107,87,11,22,11,0.5,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,5.0,0034az,51,49,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0035,24,24,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0041vd,18,18,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0041vds2,15,15,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0043az,25,25,2,3,2,0.6666666666666666,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0044,23,23,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0047,28,28,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0047az,41,41,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0048az,36,36,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0050,33,33,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0050vd,36,35,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0052az,46,46,11,22,11,0.5,True,True,True,12,True,11,True,False,coverage_preserved
fixed_fps,5.0,0053az,107,107,16,31,16,0.5161290322580645,True,True,True,16,True,16,True,False,coverage_preserved
fixed_fps,5.0,0054az,32,32,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0055,23,23,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0056,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0057,58,58,5,10,5,0.5,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,5.0,0059,39,39,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,0059az,35,35,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0060az,34,34,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0062,74,74,2,4,2,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0063vd,41,41,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0065az,43,43,5,11,5,0.45454545454545453,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0065vd,39,39,5,9,5,0.5555555555555556,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0066az,44,44,6,11,6,0.5454545454545454,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,0067vd,44,44,15,30,15,0.5,True,True,True,14,True,14,True,False,coverage_preserved
fixed_fps,5.0,0068vd,150,150,18,35,18,0.5142857142857142,True,True,True,16,True,16,True,False,coverage_preserved
fixed_fps,5.0,0068vds2,126,126,42,81,42,0.5185185185185185,True,True,True,44,True,42,True,False,coverage_preserved
fixed_fps,5.0,0069az,64,64,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,0071az,25,25,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0071vd,29,29,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0074,29,29,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0084az,30,30,2,4,2,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0101,32,32,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0116vd,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0117vd,22,22,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0118vd,26,26,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0119vd,29,26,5,10,5,0.5,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0120vd,40,40,11,22,11,0.5,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,5.0,0121vd,39,39,10,20,10,0.5,True,True,True,11,True,10,True,False,coverage_preserved
fixed_fps,5.0,0122vd,35,35,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0123vd,24,24,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0124vd,22,22,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0125vd,24,24,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0126,44,44,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0127vd,31,31,5,10,5,0.5,True,True,True,7,True,5,True,False,coverage_preserved
fixed_fps,5.0,0128,52,52,4,8,4,0.5,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0128vd,26,26,4,8,4,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0129az,33,33,3,4,3,0.75,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0130az,41,41,9,18,9,0.5,True,True,True,11,True,9,True,False,coverage_preserved
fixed_fps,5.0,0131az,40,40,14,29,14,0.4827586206896552,True,True,True,14,True,13,True,False,coverage_preserved
fixed_fps,5.0,0133az,24,24,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0134az,69,64,42,73,39,0.5342465753424658,True,True,True,41,True,41,True,False,coverage_preserved
fixed_fps,5.0,0135az,21,18,6,4,3,0.75,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,0137az,56,56,18,36,18,0.5,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,5.0,0138,45,45,3,6,3,0.5,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,5.0,0138azs2,23,23,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0140qz,46,46,27,54,27,0.5,True,True,True,27,True,27,True,False,coverage_preserved
fixed_fps,5.0,0141az,30,30,7,13,7,0.5384615384615384,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,014bmf,32,32,6,12,6,0.5,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,0170,39,39,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0183,69,69,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0184,39,39,5,9,5,0.5555555555555556,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0186,34,34,4,7,4,0.5714285714285714,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,5.0,0188,30,30,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0192,17,17,1,2,1,0.5,True,True,True,1,True,0,False,True,coverage_preserved
fixed_fps,5.0,0197,40,40,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,01mf,48,48,29,58,29,0.5,True,True,True,30,True,29,True,False,coverage_preserved
fixed_fps,5.0,0200,41,41,4,7,4,0.5714285714285714,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,5.0,0210,32,32,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0214,49,29,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0217,49,49,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0219,28,28,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0247,51,51,10,21,10,0.47619047619047616,True,True,True,11,True,10,True,False,coverage_preserved
fixed_fps,5.0,0253,41,41,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0262,87,87,7,15,7,0.4666666666666667,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,5.0,0263,24,24,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0275,49,48,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0278,31,31,5,8,5,0.625,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,5.0,02mf,33,33,9,19,9,0.47368421052631576,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,5.0,03mf,27,27,5,11,5,0.45454545454545453,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,5.0,0428,31,31,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0438,37,37,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,0456,41,41,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0458,33,33,2,3,2,0.6666666666666666,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0463,63,63,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,0468,34,34,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0472,52,52,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0473,36,36,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,04mf,20,20,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0502,33,29,4,4,3,0.75,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0502vd,30,30,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0504,51,51,3,5,3,0.6,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0505,26,26,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0506vd,31,31,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0507,23,23,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0508,33,29,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0510,38,38,5,9,5,0.5555555555555556,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0511,25,25,5,9,5,0.5555555555555556,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0515vd,51,51,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,05mf,30,26,8,6,4,0.6666666666666666,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,5.0,0605az,50,50,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0606az,81,81,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0607az,32,32,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0608az,40,40,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0610az,69,69,7,17,7,0.4117647058823529,True,True,True,8,True,7,True,False,coverage_preserved
fixed_fps,5.0,0612az,40,40,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0741,33,33,4,8,4,0.5,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0792,27,27,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0796,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0799,31,31,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0806ro,37,37,2,3,2,0.6666666666666666,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0902br,29,29,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0903,42,42,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0909,63,63,8,15,8,0.5333333333333333,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,5.0,0918,30,30,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0937,22,22,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0955,33,33,2,4,2,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0963,41,41,5,10,5,0.5,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0971,47,47,6,14,6,0.42857142857142855,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0972,60,60,2,3,2,0.6666666666666666,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0974,23,23,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0977,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0978,22,22,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0982,23,23,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0983,29,29,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0984,36,36,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0985,24,24,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0986,24,24,3,4,3,0.75,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0987,19,19,2,3,2,0.6666666666666666,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0988,54,54,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0990,39,39,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0992,32,32,5,9,5,0.5555555555555556,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,0993,27,27,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0994,32,32,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0995,21,21,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0998,30,26,1,4,1,0.25,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,0999,30,22,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,09mf,27,27,4,8,4,0.5,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,1000,29,29,3,7,3,0.42857142857142855,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,5.0,1001,43,43,14,27,14,0.5185185185185185,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,5.0,1003,35,35,6,10,6,0.6,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,5.0,1005,24,24,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,5.0,10mf,40,40,8,15,8,0.5333333333333333,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,5.0,11mf,40,40,6,12,6,0.5,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,608azf,42,42,9,17,9,0.5294117647058824,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,5.0,66vdf,35,35,4,9,4,0.4444444444444444,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,5.0,67vdf,43,43,22,45,22,0.4888888888888889,True,True,True,22,True,22,True,False,coverage_preserved
fixed_fps,5.0,71azf,20,20,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,802rof,36,28,7,11,6,0.5454545454545454,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,5.0,806rof,27,25,6,5,4,0.8,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,5.0,902brf,45,42,3,6,3,0.5,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,10.0,0002,71,70,9,9,9,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0005az,165,155,19,19,19,1.0,True,True,True,19,True,19,True,False,coverage_preserved
fixed_fps,10.0,0006,112,106,4,4,4,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,000742,104,104,12,12,12,1.0,True,True,True,15,True,12,True,False,coverage_preserved
fixed_fps,10.0,0007vm,79,74,7,6,6,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0008vd,96,86,6,5,5,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0008vm,54,54,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0009ro,65,65,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0009vd,60,52,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0010,67,64,6,6,6,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0010az,101,91,16,15,15,1.0,True,True,True,16,True,16,True,False,coverage_preserved
fixed_fps,10.0,0011br,47,36,5,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0013ro,76,73,6,6,6,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0014,76,71,8,8,8,1.0,True,True,True,13,True,8,True,False,coverage_preserved
fixed_fps,10.0,0014s2,55,55,4,4,4,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0014vm,69,69,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0015,68,68,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0020,47,47,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0020az,110,109,6,6,6,1.0,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,10.0,0020vd,73,69,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0021,72,71,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0024,109,107,18,18,18,1.0,True,True,True,19,True,18,True,False,coverage_preserved
fixed_fps,10.0,0024br,57,56,6,6,6,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0024vd,155,153,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0026,60,60,7,7,7,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,10.0,0027vm,97,88,53,45,45,1.0,True,True,True,53,True,53,True,False,coverage_preserved
fixed_fps,10.0,0028vm,60,57,11,11,11,1.0,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,10.0,0029,64,63,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0029am,67,63,27,27,25,0.9259259259259259,True,True,True,25,True,25,True,False,coverage_preserved
fixed_fps,10.0,0030am,76,76,23,23,23,1.0,True,True,True,22,True,22,True,False,coverage_preserved
fixed_fps,10.0,0031az,85,72,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0032az,213,162,23,22,22,1.0,True,True,True,22,True,22,True,False,coverage_preserved
fixed_fps,10.0,0034az,101,93,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0035,48,48,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0041vd,35,33,4,3,3,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0041vds2,29,28,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0043az,49,45,4,3,3,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0044,45,45,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0047,55,54,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0047az,81,80,4,4,4,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0048az,72,71,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0050,66,64,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0050vd,72,66,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0052az,92,89,23,22,22,1.0,True,True,True,24,True,23,True,False,coverage_preserved
fixed_fps,10.0,0053az,213,207,32,31,31,1.0,True,True,True,33,True,32,True,False,coverage_preserved
fixed_fps,10.0,0054az,64,64,5,5,5,1.0,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,10.0,0055,46,41,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0056,48,48,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0057,115,115,10,10,10,1.0,True,True,True,11,True,10,True,False,coverage_preserved
fixed_fps,10.0,0059,77,77,2,2,2,1.0,True,True,True,4,True,2,True,False,coverage_preserved
fixed_fps,10.0,0059az,69,68,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0060az,67,63,3,3,2,0.6666666666666666,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0062,147,147,4,4,4,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0063vd,81,77,5,4,4,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0065az,85,81,11,11,11,1.0,True,True,True,11,True,11,True,False,coverage_preserved
fixed_fps,10.0,0065vd,77,76,9,9,9,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0066az,88,81,12,11,11,1.0,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,10.0,0067vd,87,86,30,30,29,0.9666666666666667,True,True,True,29,True,29,True,False,coverage_preserved
fixed_fps,10.0,0068vd,300,294,35,35,35,1.0,True,True,True,33,True,32,True,False,coverage_preserved
fixed_fps,10.0,0068vds2,251,241,85,81,80,0.9876543209876543,True,True,True,89,True,84,True,False,coverage_preserved
fixed_fps,10.0,0069az,127,126,3,3,3,1.0,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,10.0,0071az,49,48,2,2,2,1.0,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,10.0,0071vd,57,56,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0074,58,57,5,5,5,1.0,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,10.0,0084az,59,56,4,4,4,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0101,63,63,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0116vd,47,47,4,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0117vd,43,42,3,3,3,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0118vd,51,50,9,9,9,1.0,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,10.0,0119vd,58,50,10,10,10,1.0,True,True,True,11,True,10,True,False,coverage_preserved
fixed_fps,10.0,0120vd,79,78,22,22,22,1.0,True,True,True,21,True,21,True,False,coverage_preserved
fixed_fps,10.0,0121vd,78,75,21,20,20,1.0,True,True,True,21,True,20,True,False,coverage_preserved
fixed_fps,10.0,0122vd,69,60,3,2,2,1.0,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,10.0,0123vd,47,44,6,7,6,0.8571428571428571,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0124vd,44,39,5,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0125vd,47,46,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,10.0,0126,88,85,5,5,5,1.0,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,10.0,0127vd,61,61,10,10,10,1.0,True,True,True,13,True,10,True,False,coverage_preserved
fixed_fps,10.0,0128,103,101,8,8,8,1.0,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,10.0,0128vd,52,50,8,8,8,1.0,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,10.0,0129az,66,64,5,4,4,1.0,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,10.0,0130az,81,81,18,18,18,1.0,True,True,True,20,True,18,True,False,coverage_preserved
fixed_fps,10.0,0131az,79,79,29,29,29,1.0,True,True,True,29,True,28,True,False,coverage_preserved
fixed_fps,10.0,0133az,48,47,5,5,5,1.0,True,True,True,5,True,5,True,False,coverage_preserved
